CustomerID,Amount,Frequency,Recency,labels
17090.0,2043.95,63,3,1
17092.0,1777.78,125,49,1
17094.0,302.0,14,321,0
17095.0,1324.16,74,22,1
17096.0,1022.13,48,14,2
17100.0,971.74,65,17,2
17101.0,1621.73,42,9,2
17102.0,25.5,1,261,0
17105.0,665.78,90,158,2
17109.0,885.04,117,28,1
17110.0,163.29999999999998,12,164,0
17111.0,248.61,30,46,2
17114.0,808.62,127,5,1
17115.0,837.5,39,7,2
17117.0,116.19999999999999,9,287,0
17118.0,157.02,10,317,0
17119.0,606.91,35,2,2
17120.0,307.46,18,232,0
17122.0,138.32,7,118,2
17123.0,345.29999999999995,9,161,0
17124.0,298.89,32,184,0
17125.0,259.35,40,49,2
17128.0,157.09,14,334,0
17131.0,2463.17,134,4,1
17134.0,425.0,24,106,2
17135.0,1139.73,52,15,2
17138.0,380.5,24,275,0
17140.0,465.32,20,246,0
17142.0,579.0,15,238,0
17144.0,984.57,48,0,2
17146.0,749.78,35,105,2
17147.0,1714.59,81,22,1
17148.0,124.88,9,51,2
17152.0,1689.5,14,194,0
17153.0,213.78,14,23,2
17154.0,329.34,23,74,2
17155.0,251.70000000000002,20,17,2
17157.0,319.0,13,7,2
17158.0,1266.97,67,31,2
17159.0,1538.88,101,21,1
17162.0,1715.46,104,28,1
17163.0,293.1,5,21,2
17164.0,2467.35,144,32,1
17165.0,158.68,10,283,0
17166.0,206.34,12,38,2
17169.0,835.78,54,57,2
17171.0,224.91,16,288,0
17172.0,317.76,15,78,2
17174.0,59.9,4,217,0
17175.0,1443.69,63,43,1
17176.0,306.13,15,201,0
17179.0,711.79,80,177,0
17180.0,796.03,128,55,1
17181.0,239.92000000000002,23,56,2
17183.0,3347.31,73,7,1
17186.0,144.0,2,46,2
17187.0,203.95,10,226,0
17188.0,2474.23,84,10,1
17189.0,384.40000000000003,61,105,2
17190.0,444.74,19,58,2
17193.0,1699.3000000000002,32,35,2
17194.0,262.62,29,273,0
17197.0,1013.01,29,29,2
17198.0,692.22,96,23,2
17201.0,342.63,40,53,2
17203.0,3563.85,152,35,1
17204.0,1564.56,57,174,0
17205.0,384.08,13,53,2
17206.0,204.24,7,52,2
17212.0,226.85,4,252,0
17213.0,2781.23,157,39,1
17214.0,1069.1200000000001,103,59,1
17217.0,113.5,9,233,0
17219.0,114.23,25,31,2
17221.0,335.13,63,6,2
17222.0,354.15,28,64,2
17223.0,426.79,49,309,0
17226.0,393.49,21,308,0
17227.0,939.32,47,18,2
17229.0,318.76,47,95,2
17230.0,3638.41,69,263,1
17232.0,421.52,36,2,2
17233.0,190.88,25,34,2
17234.0,149.89000000000001,14,182,0
17235.0,550.06,29,24,2
17236.0,916.13,105,12,1
17237.0,314.69,19,10,2
17239.0,382.5,15,312,0
17242.0,1135.04,40,107,2
17244.0,954.9,31,52,2
17245.0,171.45,9,204,0
17247.0,282.19,55,14,2
17248.0,318.65,69,119,2
17250.0,384.52,57,3,2
17252.0,353.86,87,116,2
17253.0,178.26,18,17,2
17254.0,272.44,112,4,2
17255.0,298.41,78,40,2
17256.0,240.0,16,106,2
17259.0,603.37,124,147,1
17262.0,1253.3600000000001,12,51,2
17263.0,63.440000000000005,23,207,0
17265.0,562.9,127,138,1
17266.0,310.64,80,1,2
17267.0,317.62,38,126,2
17268.0,763.64,6,107,2
17272.0,2148.63,114,41,1
17274.0,111.97999999999999,27,34,2
17277.0,1065.3500000000001,69,227,0
17278.0,246.04,15,240,0
17279.0,187.82999999999998,9,57,2
17282.0,1703.41,94,129,1
17286.0,153.92,45,21,2
17287.0,1064.11,124,25,1
17288.0,1419.73,142,8,1
17289.0,944.41,111,31,1
17290.0,525.24,102,3,2
17291.0,550.8000000000001,1,307,0
17293.0,1875.1100000000001,135,7,1
17295.0,556.95,69,28,2
17297.0,131.78,51,16,2
17298.0,498.42,30,100,2
17299.0,669.11,57,11,2
17301.0,197.63,66,20,2
17302.0,1135.63,79,14,1
17303.0,250.04,53,360,0
17309.0,82.75,12,94,2
17311.0,1384.85,55,77,2
17312.0,644.3,14,138,2
17313.0,2328.84,24,30,1
17314.0,2527.92,131,24,1
17317.0,2600.34,9,45,1
17320.0,1200.6200000000001,73,99,2
17321.0,700.86,107,7,1
17324.0,990.23,50,17,2
17325.0,96.8,6,279,0
17329.0,523.11,33,13,2
17330.0,363.9,6,22,2
17331.0,175.2,1,123,2
17333.0,494.25,28,85,2
17334.0,307.02,11,301,0
17339.0,243.36,9,93,2
17343.0,193.64,17,354,0
17344.0,160.57,32,45,2
17345.0,537.74,87,14,2
17347.0,228.96,1,85,2
17349.0,110.75,9,178,0
17350.0,1286.07,71,7,1
17351.0,587.15,27,35,2
17353.0,1740.0,8,128,2
17354.0,1393.06,16,50,2
17356.0,178.22,19,311,0
17357.0,388.14,45,23,2
17358.0,365.85,59,302,0
17359.0,127.86,15,10,2
17360.0,585.79,132,16,1
17361.0,488.2,29,48,2
17362.0,312.23,35,238,0
17367.0,168.4,34,237,0
17368.0,1912.67,111,22,1
17370.0,446.18,33,72,2
17371.0,423.89,87,16,2
17373.0,646.92,57,39,2
17374.0,495.77,28,218,0
17375.0,400.1,69,198,0
17376.0,203.2,24,70,2
17379.0,404.66,83,10,2
17382.0,65.4,2,64,2
17383.0,199.29,51,3,2
17384.0,336.4,15,18,2
17385.0,261.11,47,14,2
17386.0,2686.42,28,7,1
17387.0,784.11,78,19,2
17388.0,1259.56,15,77,2
17391.0,508.8,3,163,0
17392.0,457.91,62,306,0
17394.0,203.86999999999998,4,218,0
17397.0,696.41,92,21,2
17398.0,653.38,38,114,2
17402.0,2633.85,59,4,1
17403.0,281.62,33,35,2
17405.0,1031.41,82,0,2
17406.0,2200.42,113,332,1
17408.0,32.65,2,162,0
17409.0,771.85,13,184,0
17410.0,1214.72,64,15,2
17411.0,778.94,41,11,2
17412.0,1258.06,66,2,2
17414.0,778.0,6,43,2
17415.0,507.84,14,79,2
17418.0,463.46000000000004,30,41,2
17420.0,598.83,30,49,2
17422.0,1979.37,117,15,1
17423.0,698.41,26,45,2
17425.0,759.17,43,18,2
17427.0,100.8,2,71,2
17429.0,524.9200000000001,39,127,2
17430.0,265.76,14,32,2
17431.0,403.3,43,312,0
17432.0,365.76,48,17,2
17433.0,303.15999999999997,54,87,2
17434.0,2373.82,134,1,1
17436.0,216.29999999999998,9,1,2
17438.0,388.45000000000005,17,253,0
17440.0,186.42000000000002,5,156,0
17442.0,2248.56,135,36,1
17443.0,534.24,1,219,0
17444.0,2940.04,135,147,1
17446.0,120.9,9,176,0
17447.0,541.53,36,39,2
17451.0,1721.4,100,0,1
17453.0,486.71999999999997,19,17,2
17454.0,517.53,61,191,0
17455.0,131.7,8,203,0
17457.0,1737.7,19,126,2
17458.0,316.5,54,14,2
17459.0,657.3,111,42,1
17460.0,622.4300000000001,29,93,2
17461.0,757.46,111,22,1
17462.0,675.69,27,59,2
17464.0,289.96000000000004,9,157,0
17466.0,763.28,41,9,2
17468.0,137.0,5,9,2
17469.0,1870.97,88,15,1
17470.0,1125.07,78,44,2
17475.0,194.37,14,78,2
17480.0,511.82,29,77,2
17481.0,1255.59,82,3,1
17483.0,414.04,21,64,2
17486.0,396.87,24,260,0
17489.0,376.64,29,58,2
17490.0,2092.32,76,0,1
17491.0,3558.87,109,0,1
17492.0,374.57,12,247,0
17495.0,497.56,27,7,2
17496.0,271.05,10,358,0
17498.0,272.22,17,75,2
17499.0,622.88,40,289,0
17500.0,1138.0,5,16,2
17501.0,288.6,18,220,0
17502.0,689.1,28,8,2
17503.0,558.96,38,2,2
17504.0,2997.0299999999997,127,205,1
17505.0,1145.84,52,161,2
17506.0,302.2,14,75,2
17507.0,605.58,88,261,0
17508.0,387.31,22,280,0
17510.0,308.48,20,24,2
17512.0,2924.9900000000002,105,28,1
17513.0,513.2,6,71,2
17514.0,208.65,40,127,2
17515.0,639.02,87,30,2
17516.0,768.08,137,14,1
17517.0,153.94,11,308,0
17519.0,1844.02,82,16,1
17520.0,546.81,30,53,2
17521.0,723.2099999999999,45,29,2
17522.0,1070.71,73,1,2
17523.0,652.74,33,10,2
17524.0,145.0,6,360,0
17525.0,422.70000000000005,9,359,0
17526.0,1195.8999999999999,19,4,2
17527.0,939.37,47,53,2
17531.0,296.7,14,189,0
17534.0,223.36,9,53,2
17535.0,164.4,13,279,0
17536.0,76.5,3,176,0
17537.0,897.62,75,29,2
17538.0,98.42,9,25,2
17540.0,578.9,25,24,2
17542.0,170.75,25,269,0
17545.0,645.96,145,42,1
17548.0,103.3,5,233,0
17549.0,148.86,6,23,2
17550.0,267.16,42,196,0
17551.0,306.84,43,358,0
17552.0,930.41,49,59,2
17553.0,1487.6,2,129,2
17554.0,1952.45,88,0,1
17555.0,483.26,106,19,2
17556.0,157.9,6,205,0
17557.0,541.46,34,13,2
17560.0,854.95,27,94,2
17561.0,167.62,46,18,2
17562.0,1122.38,63,13,2
17564.0,454.01,49,23,2
17566.0,901.21,152,7,1
17569.0,344.14,29,331,0
17572.0,226.75000000000003,12,70,2
17573.0,380.6,25,28,2
17574.0,185.65,8,242,0
17578.0,143.45999999999998,5,217,0
17579.0,448.90000000000003,50,4,2
17580.0,215.72,45,252,0
17582.0,175.27,29,235,0
17584.0,1242.3,35,6,2
17588.0,1240.2,23,99,2
17591.0,2225.9700000000003,166,72,1
17594.0,993.18,50,84,2
17595.0,388.79,83,11,2
17597.0,2044.3700000000001,55,213,1
17600.0,161.67000000000002,13,17,2
17601.0,116.00999999999999,9,238,0
17603.0,394.72,11,77,2
17604.0,309.36,63,216,0
17608.0,193.42,59,32,2
17612.0,2048.45,135,52,1
17614.0,390.07,100,56,2
17615.0,329.6,14,129,2
17616.0,571.1999999999999,3,173,0
17618.0,971.58,78,5,2
17619.0,218.52,77,311,0
17620.0,81.44,4,59,2
17621.0,1379.9,26,20,2
17623.0,527.0500000000001,33,32,2
17624.0,843.48,50,14,2
17628.0,75.75,5,80,2
17629.0,1814.12,123,5,1
17630.0,503.59999999999997,26,169,0
17631.0,528.33,39,1,2
17633.0,1324.84,70,30,1
17636.0,285.56,20,18,2
17637.0,547.0600000000001,35,30,2
17639.0,108.5,7,275,0
17640.0,621.66,5,86,2
17642.0,712.29,40,119,2
17644.0,2895.64,157,0,1
17646.0,1008.39,51,218,0
17647.0,133.06,7,64,2
17648.0,1797.5,91,60,1
17649.0,868.49,52,137,2
17650.0,166.08,8,20,2
17653.0,1207.56,44,36,2
17654.0,117.55,22,276,0
17655.0,2638.94,91,10,1
17656.0,1674.69,82,72,1
17658.0,595.42,19,25,2
17659.0,2999.46,158,16,1
17660.0,196.0,45,140,2
17663.0,1802.91,86,25,1
17664.0,604.64,43,18,2
17666.0,728.16,18,3,2
17667.0,2055.51,117,65,1
17668.0,347.75,15,0,2
17669.0,3406.7200000000003,68,42,1
17670.0,205.7,11,227,0
17671.0,1572.71,53,15,2
17672.0,3178.17,110,49,1
17674.0,551.04,27,73,2
17676.0,1387.68,78,3,1
17678.0,298.11,16,263,0
17679.0,1992.1100000000001,30,52,2
17680.0,184.4,11,23,2
17682.0,2474.33,118,9,1
17684.0,239.41,15,43,2
17685.0,3191.53,130,16,1
17691.0,290.40000000000003,19,357,0
17692.0,740.9399999999999,46,126,2
17693.0,200.47,16,136,0
17694.0,283.12,15,141,0
17695.0,765.34,35,131,2
17696.0,2285.71,115,37,1
17697.0,338.95,19,235,0
17698.0,154.95,8,260,0
17700.0,2534.64,142,16,1
17701.0,417.95,24,252,0
17702.0,1824.37,74,29,1
17703.0,798.74,55,34,2
17704.0,885.19,31,168,0
17705.0,1823.52,103,2,1
17707.0,152.4,5,184,0
17708.0,267.08,35,187,0
17709.0,137.45,7,169,0
17711.0,385.1,23,10,2
17712.0,522.91,29,44,2
17714.0,153.0,10,320,0
17715.0,326.4,1,200,0
17718.0,139.35,6,231,0
17720.0,1195.94,50,25,2
17722.0,2424.04,115,95,1
17723.0,3276.4000000000005,10,126,1
17724.0,1033.0,40,70,2
17727.0,1060.25,66,14,2
17728.0,2876.01,165,3,1
17731.0,1240.11,67,78,2
17733.0,692.19,35,38,2
17734.0,700.63,43,53,2
17736.0,377.44,25,8,2
17737.0,168.24,10,8,2
17738.0,1879.05,97,18,1
17739.0,2791.35,47,11,1
17742.0,355.11,15,112,2
17744.0,2322.4,136,3,1
17746.0,110.25,6,239,0
17747.0,71.4,1,112,2
17749.0,674.52,35,177,0
17752.0,80.64,1,358,0
17754.0,1772.26,92,0,1
17759.0,834.99,95,16,1
17760.0,287.59,25,21,2
17761.0,712.78,19,32,2
17763.0,15.0,1,262,0
17764.0,818.8199999999999,75,50,2
17765.0,371.88,57,158,0
17767.0,271.2,21,14,2
17768.0,2273.1800000000003,105,7,1
17770.0,1143.27,38,198,0
17771.0,245.81,54,56,2
17772.0,182.77,53,10,2
17774.0,1225.41,156,96,1
17775.0,56.4,3,254,0
17779.0,658.57,82,20,2
17781.0,188.02,12,158,0
17783.0,283.47,67,71,2
17785.0,131.94,13,52,2
17786.0,278.74,72,84,2
17787.0,1865.19,134,152,1
17788.0,1117.9,5,73,2
17789.0,225.9,14,280,0
17791.0,106.1,10,29,2
17793.0,323.04,58,24,2
17795.0,350.39,46,179,0
17796.0,697.9,82,39,2
17797.0,780.43,111,21,1
17800.0,1199.01,104,36,1
17802.0,1285.04,140,81,1
17805.0,512.31,10,73,2
17806.0,546.04,43,10,2
17812.0,732.16,141,12,1
17816.0,36.56,17,36,2
17817.0,387.68,33,3,2
17824.0,298.4,13,50,2
17828.0,1820.09,67,22,1
17829.0,889.24,30,298,0
17830.0,398.7,23,1,2
17831.0,35.400000000000006,2,32,2
17832.0,155.37,61,49,2
17835.0,350.64,61,2,2
17836.0,110.21000000000001,24,46,2
17837.0,1593.38,169,41,1
17838.0,2779.3,121,26,1
17839.0,338.8,56,41,2
17843.0,205.48,37,302,0
17844.0,51.559999999999995,5,106,2
17846.0,2033.1,1,84,2
17848.0,901.1999999999999,51,80,2
17849.0,605.8000000000001,26,217,0
17852.0,114.34,24,11,2
17854.0,311.26,15,184,0
17856.0,1418.03,15,1,2
17859.0,148.21,25,304,0
17862.0,330.9,11,323,0
17863.0,3160.0,148,58,1
17864.0,597.5,102,12,2
17866.0,329.65,9,142,0
17867.0,1197.1000000000001,79,29,1
17869.0,428.18,40,106,2
17871.0,155.9,10,204,0
17873.0,1859.16,44,79,1
17874.0,683.46,46,184,0
17877.0,237.61,12,169,0
17878.0,379.45,26,43,2
17879.0,178.51999999999998,6,173,0
17881.0,133.35000000000002,8,303,0
17883.0,671.77,145,2,1
17884.0,717.45,117,3,1
17885.0,190.19,64,11,2
17886.0,899.61,109,31,1
17887.0,111.35,10,128,2
17888.0,726.05,67,20,2
17889.0,203.87,21,211,0
17890.0,602.09,94,322,0
17891.0,203.85999999999999,34,161,0
17892.0,244.1,28,55,2
17893.0,112.25,16,224,0
17895.0,98.0,16,43,2
17896.0,256.32,2,22,2
17897.0,566.6,114,172,1
17898.0,152.06,28,84,2
17899.0,155.8,32,158,0
17900.0,112.19999999999999,6,189,0
17901.0,110.38,19,28,2
17904.0,191.67,38,20,2
17905.0,800.24,34,70,2
17906.0,72.9,12,246,0
17911.0,366.23,39,8,2
17912.0,311.01,38,309,0
17913.0,411.6,59,58,2
17914.0,336.43,80,3,2
17917.0,341.28,94,44,2
17919.0,1304.04,23,87,2
17921.0,826.52,145,63,1
17923.0,207.50000000000003,1,281,0
17924.0,2962.5,31,11,1
17926.0,397.29,21,132,2
17928.0,212.54,23,44,2
17929.0,843.0,5,10,2
17930.0,1740.48,39,35,2
17931.0,408.36,65,133,2
17932.0,1331.57,90,28,1
17934.0,704.25,21,51,2
17935.0,145.79,29,137,2
17936.0,389.84,77,4,2
17939.0,99.14,12,159,0
17941.0,304.56,2,130,2
17942.0,77.50000000000001,2,7,2
17946.0,149.57999999999998,20,232,0
17947.0,176.68,9,36,2
17948.0,358.56000000000006,1,146,0
17950.0,482.2,71,71,2
17951.0,1008.5400000000001,20,39,2
17955.0,557.3,19,198,0
17956.0,12.75,1,248,0
17957.0,111.68,31,65,2
17958.0,508.4599999999999,7,116,2
17960.0,73.78,26,170,0
17962.0,102.83,35,141,0
17964.0,471.7,104,31,2
17966.0,1098.43,68,37,2
17969.0,228.2,14,165,0
17970.0,582.59,31,210,0
17972.0,136.04,31,241,0
17973.0,337.04,15,51,2
17977.0,288.14,21,28,2
17979.0,757.71,146,35,1
17980.0,811.45,30,165,0
17984.0,152.68,48,144,2
17985.0,634.95,23,21,2
17986.0,20.8,1,55,2
17987.0,198.57,13,184,0
17988.0,201.12,38,11,2
17990.0,630.84,29,236,0
17991.0,93.35,5,224,0
17994.0,678.49,81,121,2
17995.0,76.1,2,281,0
17997.0,1970.6699999999998,166,73,1
17999.0,382.06,93,36,2
18001.0,417.23,58,11,2
18005.0,249.72,60,3,2
18006.0,444.68,22,22,2
18008.0,2116.19,30,69,1
18009.0,257.34,32,234,0
18010.0,174.8,14,256,0
18013.0,187.29,31,154,0
18014.0,166.42,32,27,2
18015.0,120.03,46,3,2
18016.0,1483.56,123,31,1
18017.0,523.0,3,80,2
18018.0,122.14,29,107,2
18019.0,38.45,5,51,2
18024.0,389.78,21,152,0
18027.0,115.31,21,98,2
18030.0,230.64999999999998,9,3,2
18032.0,73.5,5,333,0
18033.0,97.97,34,64,2
18034.0,422.88,112,21,2
18035.0,730.4,53,35,2
18036.0,405.62,96,31,2
18037.0,70.02,19,153,0
18040.0,357.20000000000005,19,18,2
18042.0,165.04999999999998,7,53,2
18043.0,559.51,121,24,1
18044.0,2088.6,127,3,1
18045.0,189.4,47,44,2
18048.0,172.29000000000002,7,202,0
18050.0,74.4,5,358,0
18053.0,300.02,20,70,2
18056.0,363.65,19,287,0
18058.0,170.16,3,9,2
18059.0,306.46,19,22,2
18061.0,2119.41,46,21,1
18062.0,720.52,27,172,0
18064.0,814.0,7,132,2
18065.0,2392.83,137,5,1
18066.0,318.0,10,74,2
18067.0,396.33,37,39,2
18068.0,101.69999999999999,1,288,0
18071.0,453.0,25,257,0
18072.0,247.44,18,185,0
18075.0,2611.75,142,22,1
18078.0,336.13,29,216,0
18079.0,3651.97,127,44,1
18080.0,1231.5,2,18,2
18081.0,343.45,17,35,2
18082.0,703.37,73,25,2
18084.0,90.47999999999999,1,15,2
18085.0,689.95,29,329,0
18086.0,101.34,7,273,0
18088.0,167.67000000000002,39,60,2
18093.0,2106.52,36,92,1
18094.0,3017.3,70,81,1
18095.0,580.0500000000001,21,312,0
18097.0,2697.8,108,7,1
18099.0,168.31,19,126,2
18101.0,223.65,41,10,2
18104.0,754.64,38,36,2
18105.0,113.48000000000002,18,37,2
18106.0,430.7,39,329,0
18108.0,271.0,17,253,0
18110.0,236.3,46,19,2
18112.0,352.69,26,11,2
18114.0,220.1,28,289,0
18117.0,320.72,74,25,2
18120.0,111.15,17,213,0
18121.0,673.1,32,148,2
18123.0,589.4399999999999,36,23,2
18126.0,206.82999999999998,56,60,2
18127.0,348.73,47,18,2
18129.0,112.55000000000001,14,242,0
18130.0,1059.39,70,14,2
18133.0,931.4999999999999,1,211,0
18135.0,681.9100000000001,20,28,2
18136.0,784.33,38,62,2
18138.0,152.65,8,294,0
18142.0,1019.52,15,156,0
18143.0,1000.16,61,116,2
18144.0,2888.75,43,7,1
18146.0,160.35000000000002,10,140,0
18147.0,179.33999999999997,7,45,2
18149.0,612.0799999999999,16,50,2
18150.0,566.58,37,31,2
18151.0,653.35,38,134,2
18154.0,399.19,21,2,2
18155.0,371.62,25,74,2
18156.0,734.94,140,12,1
18158.0,453.4,34,8,2
18159.0,530.15,23,300,0
18160.0,638.0600000000001,39,56,2
18161.0,1618.69,80,14,1
18164.0,399.65000000000003,24,36,2
18165.0,302.46000000000004,10,176,0
18167.0,1384.8600000000001,37,22,2
18168.0,1169.94,131,175,1
18169.0,202.65,9,60,2
18170.0,980.31,38,32,2
18171.0,1231.31,54,58,2
18173.0,2106.84,31,86,1
18174.0,104.0,1,6,2
18176.0,476.35,30,357,0
18177.0,1341.42,74,30,1
18178.0,1590.81,97,128,1
18179.0,1793.17,90,8,1
18180.0,1843.75,119,4,1
18181.0,382.8,44,23,2
18183.0,632.07,37,226,0
18184.0,49.8,1,14,2
18185.0,304.25,17,248,0
18188.0,2001.04,71,14,1
18189.0,1090.24,68,77,2
18190.0,284.46000000000004,15,191,0
18191.0,207.79999999999998,7,261,0
18192.0,957.97,45,71,2
18193.0,243.76,16,164,0
18194.0,973.8399999999999,7,81,2
18196.0,689.13,141,94,1
18200.0,163.8,32,105,2
18202.0,1396.99,68,199,0
18203.0,160.42000000000002,19,156,0
18205.0,517.36,32,35,2
18209.0,139.10000000000002,8,28,2
18210.0,2621.38,134,1,1
18211.0,600.07,42,25,2
18212.0,248.42,43,325,0
18213.0,232.48000000000002,15,236,0
18215.0,299.34000000000003,13,88,2
18216.0,481.75,26,30,2
18217.0,621.75,31,28,2
18218.0,662.08,21,210,0
18219.0,2069.77,114,2,1
18220.0,305.28000000000003,2,226,0
18221.0,1041.61,64,21,2
18222.0,443.0,19,92,2
18224.0,158.95000000000002,10,263,0
18227.0,93.75,5,217,0
18228.0,779.9,30,56,2
18230.0,2810.2000000000003,86,8,1
18231.0,2083.27,124,191,1
18232.0,592.97,37,81,2
18233.0,440.0,1,325,0
18235.0,1796.48,104,71,1
18236.0,882.24,49,29,2
18237.0,987.1,61,2,2
18239.0,1561.6100000000001,88,218,1
18240.0,422.58,6,45,2
18241.0,2073.09,104,9,1
18242.0,2232.4900000000002,78,71,1
18245.0,2567.06,175,6,1
18246.0,596.1,4,23,2
18248.0,804.02,47,122,2
18249.0,95.34,8,16,2
18250.0,349.27,21,309,0
18252.0,526.67,98,50,2
18255.0,103.3,6,88,2
18257.0,2337.63,118,38,1
18259.0,2338.6000000000004,42,24,1
18260.0,2643.2000000000003,134,172,1
18261.0,324.24,21,42,2
18262.0,149.48,13,139,0
18263.0,1213.1599999999999,61,25,2
18265.0,801.51,46,71,2
18268.0,25.5,1,133,0
18270.0,283.15,11,37,2
18272.0,3078.58,166,2,1
18273.0,204.0,3,1,2
18274.0,175.92,11,29,2
18276.0,335.86,14,43,2
18277.0,110.38,8,57,2
18278.0,173.9,9,73,2
18280.0,180.60000000000002,10,277,0
18281.0,80.82,7,180,0
18282.0,178.05,12,7,2
18287.0,1837.28,70,42,1
